,label,gry,b,g,r,h,s,v,l,a,bl,gry_std,b_std,g_std,r_std,h_std,s_std,v_std,l_std,a_std,bl_std,gry_min,b_min,g_min,r_min,h_min,s_min,v_min,l_min,a_min,bl_min,orb_gry1,orb_gry2,orb_gry3,orb_gry4,orb_gry5,orb_gry6,orb_gry7,orb_gry8,orb_gry9,orb_gry10,orb_gry11,orb_gry12,orb_gry13,orb_gry14,orb_gry15,orb_gry16,orb_gry17,orb_gry18,orb_gry19,orb_gry20,orb_b1,orb_b2,orb_b3,orb_b4,orb_b5,orb_b6,orb_b7,orb_b8,orb_b9,orb_b10,orb_b11,orb_b12,orb_b13,orb_b14,orb_b15,orb_b16,orb_b17,orb_b18,orb_b19,orb_b20,orb_g1,orb_g2,orb_g3,orb_g4,orb_g5,orb_g6,orb_g7,orb_g8,orb_g9,orb_g10,orb_g11,orb_g12,orb_g13,orb_g14,orb_g15,orb_g16,orb_g17,orb_g18,orb_g19,orb_g20,orb_r1,orb_r2,orb_r3,orb_r4,orb_r5,orb_r6,orb_r7,orb_r8,orb_r9,orb_r10,orb_r11,orb_r12,orb_r13,orb_r14,orb_r15,orb_r16,orb_r17,orb_r18,orb_r19,orb_r20,orb_l1,orb_l2,orb_l3,orb_l4,orb_l5,orb_l6,orb_l7,orb_l8,orb_l9,orb_l10,orb_l11,orb_l12,orb_l13,orb_l14,orb_l15,orb_l16,orb_l17,orb_l18,orb_l19,orb_l20,orb_a1,orb_a2,orb_a3,orb_a4,orb_a5,orb_a6,orb_a7,orb_a8,orb_a9,orb_a10,orb_a11,orb_a12,orb_a13,orb_a14,orb_a15,orb_a16,orb_a17,orb_a18,orb_a19,orb_a20,orb_bl1,orb_bl2,orb_bl3,orb_bl4,orb_bl5,orb_bl6,orb_bl7,orb_bl8,orb_bl9,orb_bl10,orb_bl11,orb_bl12,orb_bl13,orb_bl14,orb_bl15,orb_bl16,orb_bl17,orb_bl18,orb_bl19,orb_bl20,orb_h1,orb_h2,orb_h3,orb_h4,orb_h5,orb_h6,orb_h7,orb_h8,orb_h9,orb_h10,orb_h11,orb_h12,orb_h13,orb_h14,orb_h15,orb_h16,orb_h17,orb_h18,orb_h19,orb_h20,orb_s1,orb_s2,orb_s3,orb_s4,orb_s5,orb_s6,orb_s7,orb_s8,orb_s9,orb_s10,orb_s11,orb_s12,orb_s13,orb_s14,orb_s15,orb_s16,orb_s17,orb_s18,orb_s19,orb_s20,orb_v1,orb_v2,orb_v3,orb_v4,orb_v5,orb_v6,orb_v7,orb_v8,orb_v9,orb_v10,orb_v11,orb_v12,orb_v13,orb_v14,orb_v15,orb_v16,orb_v17,orb_v18,orb_v19,orb_v20
623,3,61.29988216307607,39.215739015158796,69.69500089658528,53.251825191485004,46.5829725644901,116.44135691779594,69.69541076414683,69.52990111945078,115.02716013013296,144.22939775085175,20.50279651773061,17.928383105703595,21.312219354497106,20.58175344202837,3.5361261829697583,28.92577640352571,21.313259789451195,23.165172087335247,2.8906958479996656,4.198086126324626,15.0,2.0,20.0,9.0,23.0,10.0,20.0,14.0,103.0,127.0,8.0,23.0,11.0,11.0,15.0,9.0,22.0,22.0,28.0,16.0,22.0,23.0,19.0,18.0,10.0,15.0,13.0,19.0,9.0,29.0,13.0,23.0,25.0,9.0,19.0,9.0,34.0,2.0,22.0,16.0,11.0,40.0,20.0,18.0,7.0,19.0,32.0,27.0,20.0,5.0,12.0,3.0,8.0,7.0,14.0,35.0,8.0,13.0,19.0,4.0,42.0,10.0,24.0,19.0,38.0,18.0,31.0,14.0,38.0,8.0,4.0,26.0,14.0,21.0,20.0,6.0,17.0,41.0,24.0,24.0,23.0,3.0,19.0,19.0,23.0,4.0,9.0,9.0,11.0,24.0,19.0,8.0,48.0,11.0,8.0,37.0,11.0,1.0,28.0,27.0,13.0,14.0,13.0,8.0,13.0,47.0,23.0,32.0,31.0,8.0,0.0,2.0,20.0,17.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,8.0,0.0,1.0,5.0,0.0,10.0,2.0,5.0,9.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,6.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,7.0,4.0,0.0,50.0,28.0,21.0,4.0,27.0,37.0,20.0,31.0,13.0,17.0,26.0,11.0,2.0,14.0,32.0,51.0,8.0,27.0,50.0,31.0,1.0,22.0,21.0,28.0,9.0,37.0,24.0,12.0,9.0,8.0,37.0,18.0,48.0,5.0,29.0,5.0,17.0,10.0,8.0,17.0
624,3,87.88526520499774,37.712280010017096,104.52007352745292,74.34004848549431,43.82914457735035,163.84928470575701,104.54645283320455,103.48083224551777,105.0981804619442,161.08026746943017,13.600868860222151,12.169176472390456,13.779212997648484,15.647092951686348,2.8520526889213653,21.56042598246961,13.880410191894875,14.281499728086235,2.4815592661554144,4.9794964267003445,19.0,1.0,23.0,17.0,22.0,35.0,23.0,16.0,97.0,137.0,23.0,6.0,7.0,3.0,3.0,13.0,21.0,23.0,11.0,9.0,11.0,34.0,7.0,16.0,17.0,18.0,6.0,13.0,17.0,20.0,35.0,46.0,17.0,23.0,14.0,35.0,7.0,71.0,9.0,12.0,9.0,20.0,6.0,14.0,15.0,15.0,13.0,9.0,10.0,44.0,6.0,11.0,35.0,44.0,9.0,15.0,6.0,3.0,8.0,10.0,19.0,32.0,146.0,4.0,7.0,5.0,11.0,6.0,11.0,17.0,6.0,22.0,38.0,21.0,11.0,26.0,41.0,23.0,93.0,7.0,4.0,43.0,14.0,17.0,8.0,28.0,11.0,19.0,1.0,7.0,18.0,16.0,14.0,50.0,32.0,16.0,10.0,6.0,12.0,10.0,141.0,8.0,2.0,8.0,6.0,11.0,7.0,7.0,17.0,25.0,2.0,12.0,83.0,52.0,5.0,7.0,11.0,20.0,14.0,4.0,0.0,3.0,6.0,2.0,3.0,1.0,22.0,16.0,27.0,6.0,2.0,10.0,10.0,11.0,20.0,6.0,59.0,60.0,11.0,1.0,14.0,5.0,1.0,3.0,58.0,0.0,25.0,0.0,22.0,18.0,0.0,7.0,3.0,8.0,8.0,4.0,0.0,0.0,8.0,12.0,0.0,0.0,6.0,0.0,12.0,7.0,0.0,0.0,8.0,0.0,23.0,16.0,21.0,15.0,26.0,45.0,16.0,18.0,20.0,21.0,14.0,16.0,98.0,17.0,14.0,22.0,10.0,28.0,19.0,32.0,7.0,8.0,104.0,6.0,47.0,9.0,7.0,5.0,22.0,15.0,12.0,7.0,11.0,15.0,16.0,77.0,20.0,5.0,8.0,7.0
625,3,81.24774984626279,37.613553540305524,96.37851033300413,68.20957101859788,44.53125058233793,157.23861878761903,96.46655050966216,95.4567392803235,106.7671393697706,157.42964426140915,18.712012953303162,16.704831611346105,19.08313422707189,21.131843043971227,3.860953608037815,27.89853678025668,19.302003784460155,19.98218292166493,4.363341037752319,6.4679167780769315,7.0,1.0,10.0,1.0,21.0,36.0,10.0,6.0,95.0,130.0,11.0,11.0,17.0,15.0,29.0,15.0,26.0,21.0,12.0,19.0,34.0,19.0,23.0,18.0,11.0,5.0,4.0,11.0,15.0,13.0,5.0,21.0,10.0,22.0,21.0,11.0,21.0,23.0,11.0,27.0,25.0,21.0,17.0,27.0,14.0,10.0,16.0,21.0,14.0,11.0,4.0,34.0,23.0,32.0,21.0,19.0,15.0,7.0,9.0,22.0,36.0,32.0,31.0,7.0,13.0,19.0,11.0,9.0,16.0,19.0,18.0,18.0,12.0,14.0,21.0,36.0,7.0,31.0,23.0,18.0,19.0,29.0,28.0,27.0,15.0,16.0,14.0,19.0,17.0,2.0,11.0,30.0,27.0,27.0,25.0,15.0,9.0,36.0,26.0,7.0,44.0,7.0,6.0,19.0,12.0,14.0,34.0,10.0,16.0,6.0,25.0,15.0,14.0,15.0,10.0,22.0,6.0,1.0,5.0,6.0,6.0,3.0,1.0,16.0,7.0,5.0,8.0,16.0,16.0,13.0,6.0,9.0,17.0,16.0,18.0,34.0,9.0,12.0,15.0,4.0,25.0,7.0,6.0,11.0,27.0,22.0,12.0,1.0,17.0,12.0,0.0,1.0,7.0,2.0,3.0,3.0,4.0,5.0,6.0,1.0,5.0,2.0,8.0,0.0,1.0,8.0,0.0,1.0,4.0,8.0,18.0,18.0,26.0,34.0,24.0,29.0,29.0,12.0,32.0,22.0,16.0,24.0,25.0,12.0,18.0,21.0,44.0,23.0,26.0,47.0,35.0,10.0,25.0,12.0,35.0,17.0,11.0,14.0,13.0,4.0,31.0,10.0,14.0,22.0,18.0,46.0,16.0,11.0,9.0,26.0
626,3,93.39567550578,39.55444848742643,109.28499785069494,82.72421411700539,41.6946276617872,164.05273886174655,109.31128408266274,108.93732811337236,106.35845786206545,162.6357829248113,13.992455688352985,13.23753865976312,13.875556207996715,16.32064786320109,2.648013569042102,25.120278747170172,13.978813522575647,14.468763255086039,2.1469877054245816,4.941226482608436,39.0,1.0,48.0,27.0,18.0,43.0,48.0,46.0,97.0,140.0,4.0,5.0,11.0,8.0,12.0,17.0,15.0,14.0,6.0,1.0,6.0,10.0,5.0,17.0,7.0,23.0,9.0,10.0,15.0,9.0,21.0,29.0,8.0,21.0,8.0,22.0,11.0,47.0,11.0,29.0,29.0,8.0,8.0,6.0,21.0,9.0,15.0,18.0,13.0,31.0,15.0,28.0,53.0,22.0,3.0,7.0,11.0,11.0,9.0,29.0,7.0,41.0,65.0,21.0,11.0,4.0,14.0,4.0,6.0,5.0,19.0,13.0,25.0,14.0,10.0,18.0,45.0,9.0,45.0,5.0,11.0,52.0,11.0,5.0,14.0,40.0,5.0,25.0,28.0,16.0,8.0,23.0,11.0,28.0,56.0,6.0,18.0,17.0,5.0,19.0,75.0,5.0,3.0,16.0,14.0,9.0,4.0,7.0,5.0,40.0,5.0,20.0,25.0,44.0,13.0,10.0,11.0,5.0,25.0,20.0,2.0,1.0,1.0,9.0,4.0,6.0,13.0,27.0,19.0,4.0,4.0,8.0,42.0,8.0,11.0,16.0,23.0,33.0,12.0,0.0,29.0,2.0,2.0,5.0,27.0,0.0,21.0,3.0,26.0,13.0,0.0,4.0,10.0,8.0,2.0,7.0,6.0,1.0,10.0,3.0,1.0,0.0,9.0,1.0,5.0,10.0,0.0,0.0,10.0,1.0,21.0,16.0,19.0,59.0,18.0,47.0,15.0,11.0,15.0,25.0,15.0,26.0,65.0,26.0,14.0,22.0,10.0,23.0,21.0,22.0,18.0,10.0,44.0,3.0,25.0,7.0,11.0,17.0,53.0,37.0,8.0,5.0,15.0,23.0,13.0,60.0,8.0,2.0,4.0,2.0
627,2,83.4849015980179,40.829065100024884,97.37270494552456,72.5283250565311,43.4981120235429,150.80993649041946,97.39185519382865,97.00971036601858,108.3556157832668,156.6720817510035,20.22149673185675,15.588757585505688,20.919105328055426,21.817645052993992,3.0657030649458936,25.140399930823303,20.97348249505287,22.02927606918603,2.9786694527562294,5.428235280051836,12.0,1.0,14.0,7.0,18.0,38.0,14.0,9.0,99.0,130.0,16.0,9.0,24.0,66.0,20.0,21.0,5.0,12.0,18.0,19.0,55.0,4.0,4.0,9.0,14.0,6.0,13.0,18.0,21.0,14.0,9.0,25.0,7.0,10.0,8.0,22.0,18.0,51.0,11.0,60.0,17.0,5.0,14.0,10.0,23.0,14.0,10.0,13.0,6.0,39.0,44.0,39.0,24.0,57.0,10.0,7.0,15.0,23.0,12.0,27.0,8.0,43.0,26.0,20.0,15.0,7.0,11.0,13.0,12.0,12.0,46.0,8.0,42.0,5.0,14.0,56.0,34.0,9.0,18.0,15.0,6.0,15.0,12.0,10.0,11.0,32.0,20.0,48.0,18.0,18.0,9.0,55.0,10.0,40.0,40.0,24.0,14.0,44.0,3.0,13.0,23.0,40.0,5.0,31.0,21.0,8.0,12.0,10.0,12.0,20.0,41.0,22.0,14.0,17.0,13.0,11.0,20.0,12.0,3.0,31.0,2.0,3.0,0.0,17.0,13.0,37.0,27.0,11.0,5.0,7.0,15.0,7.0,63.0,14.0,23.0,24.0,21.0,8.0,33.0,1.0,16.0,4.0,19.0,17.0,1.0,22.0,8.0,0.0,29.0,13.0,0.0,5.0,8.0,6.0,5.0,9.0,0.0,0.0,14.0,4.0,15.0,0.0,10.0,1.0,10.0,7.0,0.0,2.0,6.0,18.0,17.0,13.0,25.0,66.0,20.0,28.0,19.0,17.0,42.0,11.0,16.0,26.0,28.0,26.0,9.0,21.0,52.0,11.0,17.0,18.0,44.0,31.0,15.0,11.0,41.0,3.0,6.0,11.0,30.0,25.0,6.0,7.0,14.0,44.0,18.0,36.0,9.0,24.0,42.0,9.0
628,2,68.87919411527454,39.78247007360956,79.38466783183206,59.3651257034206,45.36420861582192,130.0736262892043,79.40777747901744,79.41086004571035,112.33171202489099,148.71747460003456,16.370464820623063,15.4787209771094,16.885690176685323,17.104698723044958,3.3104769604641584,31.501197915903848,16.97602240206303,17.993351903408726,3.4278817009647353,4.971920174243321,20.0,1.0,28.0,12.0,19.0,16.0,28.0,21.0,99.0,119.0,26.0,18.0,7.0,28.0,8.0,11.0,18.0,19.0,13.0,7.0,7.0,12.0,13.0,11.0,25.0,40.0,32.0,18.0,12.0,23.0,14.0,17.0,26.0,39.0,12.0,36.0,26.0,10.0,14.0,13.0,12.0,8.0,17.0,26.0,17.0,27.0,23.0,16.0,9.0,32.0,36.0,7.0,11.0,6.0,24.0,20.0,10.0,14.0,10.0,28.0,43.0,9.0,28.0,37.0,17.0,15.0,29.0,18.0,27.0,14.0,9.0,18.0,18.0,10.0,16.0,9.0,49.0,20.0,19.0,29.0,27.0,13.0,25.0,21.0,19.0,26.0,26.0,3.0,13.0,23.0,16.0,6.0,49.0,2.0,18.0,20.0,10.0,7.0,15.0,36.0,26.0,46.0,13.0,25.0,20.0,23.0,17.0,22.0,12.0,40.0,2.0,6.0,26.0,29.0,7.0,3.0,2.0,5.0,19.0,8.0,5.0,3.0,7.0,3.0,4.0,7.0,13.0,8.0,5.0,1.0,8.0,1.0,22.0,4.0,16.0,13.0,18.0,13.0,17.0,11.0,17.0,2.0,6.0,6.0,25.0,0.0,11.0,0.0,11.0,7.0,3.0,6.0,2.0,3.0,1.0,3.0,1.0,7.0,5.0,5.0,4.0,6.0,1.0,6.0,0.0,1.0,2.0,1.0,5.0,0.0,38.0,34.0,39.0,24.0,40.0,17.0,8.0,24.0,31.0,10.0,25.0,23.0,54.0,28.0,18.0,22.0,8.0,11.0,29.0,17.0,11.0,24.0,35.0,20.0,5.0,18.0,39.0,21.0,19.0,20.0,34.0,16.0,30.0,7.0,22.0,14.0,18.0,12.0,27.0,13.0
629,2,76.89998937832875,29.76906615671812,92.76875863010788,63.732402166820926,44.0739647663991,175.62182298226182,92.76910762787732,91.3341501904314,105.90217440784184,159.55005841919188,17.52671157725365,13.156843761427364,19.342158402102566,16.991268028272017,2.197468788507292,24.948470845028282,19.342988233943707,19.65952086308323,2.8727159850467303,5.372537393026539,30.0,1.0,41.0,21.0,24.0,36.0,41.0,36.0,95.0,137.0,13.0,5.0,10.0,14.0,16.0,5.0,10.0,9.0,13.0,8.0,32.0,3.0,6.0,13.0,12.0,11.0,9.0,9.0,5.0,9.0,3.0,10.0,14.0,12.0,4.0,12.0,16.0,17.0,8.0,26.0,6.0,8.0,8.0,6.0,12.0,14.0,28.0,12.0,13.0,5.0,9.0,11.0,25.0,46.0,13.0,15.0,4.0,4.0,8.0,10.0,8.0,22.0,36.0,11.0,8.0,10.0,12.0,16.0,6.0,13.0,4.0,12.0,7.0,10.0,19.0,20.0,10.0,9.0,24.0,12.0,9.0,43.0,4.0,18.0,9.0,22.0,16.0,24.0,13.0,12.0,14.0,35.0,9.0,19.0,22.0,6.0,7.0,8.0,20.0,11.0,45.0,15.0,12.0,13.0,7.0,9.0,16.0,8.0,12.0,5.0,0.0,6.0,11.0,13.0,21.0,1.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,15.0,12.0,24.0,2.0,5.0,3.0,27.0,9.0,9.0,16.0,3.0,35.0,0.0,28.0,0.0,0.0,2.0,7.0,0.0,6.0,0.0,34.0,17.0,0.0,3.0,0.0,1.0,2.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,1.0,12.0,0.0,0.0,9.0,0.0,17.0,27.0,29.0,54.0,13.0,23.0,26.0,18.0,29.0,24.0,12.0,21.0,32.0,17.0,29.0,20.0,12.0,27.0,22.0,22.0,2.0,11.0,16.0,13.0,49.0,12.0,11.0,17.0,15.0,4.0,4.0,24.0,6.0,16.0,7.0,49.0,6.0,5.0,6.0,15.0
630,2,71.56116157305375,26.95740817431748,84.17536338968368,63.88449877065366,40.63675044906175,175.80801177115052,84.36735161853319,83.88772182376397,110.19852988012279,157.76876823318088,17.970004510870034,13.949752200852853,18.911109000678522,19.455545232420608,3.3317438746963868,24.86282637411912,19.32741121161032,19.973186395452572,3.8268112880597167,5.8801096649826805,17.0,1.0,21.0,13.0,13.0,33.0,21.0,15.0,98.0,135.0,4.0,9.0,18.0,12.0,12.0,7.0,11.0,5.0,8.0,14.0,45.0,7.0,9.0,6.0,8.0,4.0,3.0,5.0,10.0,16.0,17.0,75.0,1.0,10.0,10.0,51.0,3.0,68.0,8.0,16.0,5.0,3.0,6.0,7.0,37.0,3.0,0.0,3.0,3.0,41.0,13.0,54.0,61.0,35.0,4.0,9.0,1.0,21.0,1.0,24.0,0.0,16.0,124.0,7.0,1.0,0.0,3.0,15.0,1.0,3.0,45.0,3.0,42.0,3.0,9.0,26.0,12.0,7.0,77.0,1.0,2.0,69.0,0.0,6.0,9.0,59.0,11.0,10.0,0.0,4.0,2.0,15.0,0.0,33.0,71.0,3.0,7.0,51.0,7.0,9.0,112.0,7.0,4.0,5.0,34.0,3.0,2.0,5.0,1.0,32.0,11.0,28.0,34.0,42.0,22.0,11.0,8.0,23.0,30.0,13.0,9.0,0.0,0.0,3.0,7.0,15.0,15.0,37.0,23.0,32.0,20.0,10.0,17.0,18.0,26.0,20.0,19.0,78.0,28.0,0.0,41.0,1.0,6.0,9.0,20.0,2.0,13.0,0.0,26.0,25.0,0.0,22.0,4.0,5.0,12.0,12.0,0.0,0.0,9.0,9.0,6.0,2.0,8.0,0.0,10.0,12.0,0.0,0.0,12.0,6.0,18.0,5.0,14.0,55.0,12.0,19.0,11.0,17.0,21.0,28.0,6.0,58.0,110.0,21.0,6.0,25.0,14.0,15.0,14.0,21.0,50.0,4.0,79.0,1.0,37.0,9.0,3.0,11.0,64.0,25.0,1.0,6.0,3.0,9.0,0.0,84.0,2.0,7.0,5.0,1.0
631,1,76.37871719302166,36.60499717101725,88.92676658332519,66.97036721467182,42.70154215790356,153.53636084259932,89.03374631598061,88.78801698490076,109.97709273252971,155.10833461371922,18.901062568986465,16.648745492977028,19.40508627775393,19.95328817709865,3.4706987743795703,25.721100899221586,19.724248748650073,20.417577691797817,3.1558386682138804,4.642299464756466,5.0,1.0,7.0,4.0,9.0,1.0,7.0,3.0,100.0,124.0,10.0,28.0,28.0,24.0,25.0,27.0,9.0,26.0,14.0,42.0,24.0,7.0,14.0,6.0,29.0,40.0,14.0,17.0,23.0,17.0,20.0,58.0,25.0,34.0,11.0,20.0,27.0,37.0,9.0,12.0,7.0,28.0,10.0,16.0,34.0,15.0,7.0,21.0,13.0,42.0,21.0,28.0,15.0,33.0,25.0,22.0,22.0,19.0,9.0,20.0,25.0,18.0,84.0,13.0,6.0,10.0,18.0,26.0,23.0,18.0,37.0,24.0,42.0,3.0,11.0,18.0,38.0,25.0,34.0,5.0,19.0,46.0,14.0,21.0,23.0,29.0,29.0,6.0,10.0,11.0,27.0,9.0,15.0,30.0,40.0,3.0,24.0,41.0,22.0,10.0,68.0,23.0,12.0,18.0,22.0,22.0,16.0,22.0,16.0,19.0,50.0,15.0,25.0,47.0,8.0,10.0,9.0,14.0,28.0,11.0,18.0,3.0,6.0,5.0,8.0,9.0,22.0,22.0,23.0,3.0,19.0,15.0,19.0,4.0,14.0,27.0,29.0,69.0,14.0,4.0,23.0,8.0,20.0,17.0,10.0,27.0,11.0,7.0,14.0,17.0,9.0,15.0,15.0,11.0,9.0,3.0,6.0,16.0,6.0,11.0,4.0,11.0,3.0,7.0,13.0,6.0,4.0,0.0,12.0,20.0,13.0,29.0,20.0,47.0,25.0,12.0,26.0,12.0,49.0,22.0,19.0,25.0,39.0,19.0,26.0,19.0,42.0,11.0,15.0,30.0,43.0,17.0,42.0,13.0,30.0,29.0,18.0,16.0,28.0,22.0,12.0,12.0,24.0,7.0,7.0,59.0,11.0,14.0,18.0,31.0
632,3,60.57892511875758,38.45091364205257,68.61858514389971,53.23401083558611,45.55129659913894,117.48578802745607,68.64508449309704,68.72553371380258,115.5237793278377,144.23787671461469,17.958895427991873,17.071598973640658,18.16611315447629,18.735954614220702,4.1515966006566,32.51388558927701,18.27807883078066,19.965165072260888,2.939363964087264,3.935440445357681,18.0,1.0,25.0,10.0,15.0,15.0,25.0,18.0,97.0,120.0,21.0,24.0,14.0,22.0,13.0,11.0,10.0,22.0,25.0,7.0,21.0,17.0,13.0,24.0,14.0,15.0,17.0,8.0,30.0,22.0,73.0,23.0,6.0,14.0,22.0,10.0,14.0,32.0,13.0,43.0,20.0,23.0,5.0,13.0,8.0,12.0,25.0,18.0,28.0,45.0,22.0,9.0,15.0,19.0,9.0,17.0,22.0,47.0,16.0,24.0,16.0,62.0,31.0,80.0,10.0,3.0,13.0,14.0,23.0,8.0,15.0,12.0,47.0,12.0,11.0,14.0,119.0,26.0,23.0,14.0,9.0,8.0,10.0,3.0,36.0,16.0,9.0,39.0,17.0,8.0,18.0,45.0,18.0,19.0,21.0,13.0,51.0,14.0,17.0,13.0,15.0,14.0,10.0,6.0,28.0,18.0,2.0,18.0,10.0,118.0,11.0,5.0,25.0,40.0,23.0,9.0,18.0,14.0,11.0,15.0,0.0,9.0,13.0,8.0,44.0,16.0,15.0,20.0,16.0,7.0,10.0,17.0,27.0,12.0,32.0,19.0,40.0,28.0,11.0,2.0,22.0,16.0,1.0,4.0,38.0,2.0,18.0,0.0,31.0,13.0,14.0,5.0,5.0,14.0,7.0,3.0,4.0,0.0,2.0,10.0,6.0,1.0,2.0,6.0,6.0,6.0,8.0,12.0,12.0,1.0,32.0,23.0,30.0,60.0,20.0,21.0,18.0,12.0,19.0,12.0,21.0,15.0,62.0,20.0,25.0,23.0,4.0,27.0,18.0,38.0,24.0,11.0,56.0,22.0,25.0,21.0,7.0,11.0,23.0,80.0,12.0,11.0,27.0,38.0,10.0,9.0,24.0,9.0,30.0,8.0
633,4,65.00185962235362,42.88013950573553,72.92558104683795,57.882625814010524,45.313159041987966,109.239169232446,72.92639846325712,73.59323996621346,115.77117789706006,144.056721887687,17.453210324784035,16.469416782485652,17.91566454327602,17.604763647849808,3.31212397865954,28.36604748380372,17.916550377050573,19.440891154955338,2.479000120015842,3.7966633657385267,18.0,2.0,24.0,11.0,21.0,8.0,24.0,17.0,99.0,126.0,9.0,19.0,14.0,9.0,10.0,7.0,20.0,24.0,18.0,10.0,19.0,23.0,17.0,30.0,14.0,10.0,14.0,6.0,13.0,42.0,11.0,9.0,10.0,49.0,36.0,6.0,15.0,7.0,12.0,15.0,16.0,28.0,15.0,36.0,6.0,19.0,45.0,22.0,22.0,7.0,5.0,6.0,3.0,11.0,1.0,51.0,11.0,11.0,27.0,3.0,43.0,14.0,24.0,7.0,15.0,18.0,21.0,9.0,37.0,12.0,4.0,18.0,14.0,32.0,30.0,7.0,19.0,49.0,13.0,23.0,23.0,4.0,28.0,12.0,17.0,5.0,10.0,17.0,11.0,7.0,25.0,16.0,36.0,13.0,3.0,32.0,7.0,5.0,51.0,8.0,7.0,16.0,8.0,7.0,12.0,44.0,22.0,15.0,19.0,13.0,1.0,0.0,15.0,14.0,8.0,3.0,4.0,10.0,1.0,14.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,9.0,8.0,1.0,6.0,1.0,0.0,12.0,8.0,2.0,20.0,6.0,2.0,0.0,5.0,0.0,2.0,11.0,3.0,0.0,3.0,0.0,13.0,22.0,7.0,2.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,8.0,2.0,2.0,5.0,3.0,0.0,0.0,27.0,15.0,42.0,25.0,22.0,28.0,20.0,23.0,27.0,37.0,14.0,25.0,8.0,35.0,34.0,45.0,9.0,26.0,13.0,25.0,5.0,12.0,19.0,13.0,12.0,56.0,13.0,11.0,4.0,10.0,37.0,22.0,35.0,13.0,27.0,8.0,13.0,5.0,5.0,9.0
634,3,69.64831182775083,39.42575601984702,81.06123339149106,58.79310063845696,46.57047472055525,133.63911363767087,81.10054259255709,80.68104952355388,111.1849080660314,149.44034357804318,17.167711098092674,14.807260650761568,18.210352785061453,17.680366704925895,3.722157029281312,32.67210587951456,18.328794305804745,19.453024598367143,3.7290137900201152,6.050809701459364,9.0,1.0,14.0,3.0,14.0,12.0,14.0,8.0,98.0,126.0,29.0,28.0,4.0,10.0,11.0,8.0,23.0,24.0,21.0,10.0,4.0,19.0,11.0,17.0,23.0,37.0,15.0,18.0,11.0,22.0,4.0,14.0,40.0,22.0,18.0,28.0,27.0,5.0,39.0,19.0,12.0,38.0,14.0,18.0,7.0,26.0,31.0,18.0,13.0,6.0,14.0,10.0,9.0,13.0,21.0,12.0,10.0,9.0,26.0,14.0,42.0,10.0,24.0,8.0,30.0,13.0,34.0,25.0,34.0,11.0,10.0,19.0,3.0,7.0,31.0,12.0,5.0,26.0,15.0,13.0,29.0,25.0,30.0,24.0,34.0,4.0,30.0,13.0,14.0,17.0,32.0,4.0,25.0,18.0,11.0,28.0,6.0,11.0,18.0,28.0,34.0,25.0,22.0,9.0,15.0,26.0,14.0,25.0,30.0,3.0,8.0,10.0,24.0,31.0,10.0,0.0,3.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,12.0,4.0,12.0,11.0,2.0,9.0,7.0,2.0,20.0,9.0,7.0,0.0,20.0,0.0,11.0,1.0,21.0,0.0,12.0,1.0,17.0,13.0,6.0,1.0,1.0,4.0,7.0,0.0,3.0,6.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,37.0,23.0,45.0,12.0,22.0,14.0,23.0,28.0,28.0,12.0,21.0,16.0,11.0,22.0,20.0,24.0,12.0,24.0,56.0,50.0,9.0,20.0,10.0,16.0,14.0,18.0,31.0,13.0,2.0,1.0,32.0,27.0,30.0,8.0,28.0,30.0,23.0,11.0,32.0,14.0
