,label,gry,b,g,r,h,s,v,l,a,bl,gry_std,b_std,g_std,r_std,h_std,s_std,v_std,l_std,a_std,bl_std,gry_min,b_min,g_min,r_min,h_min,s_min,v_min,l_min,a_min,bl_min
884,3,75.28359724041131,40.02049652856105,88.74500122188873,62.334528068977185,46.622317327635365,142.02852326914763,88.79354466786558,87.99709879753617,108.5668623777328,152.70313743428432,17.381856320307946,14.789961980536406,18.051146026026178,18.616413148854843,3.303559638565326,27.401314307514763,18.22885957809427,18.913207393555197,3.2814606469653764,5.424229432587582,25.0,1.0,32.0,13.0,19.0,17.0,32.0,28.0,95.0,129.0
885,1,73.83971261950504,28.97083157882757,87.14929462184683,64.8608731733103,41.7235952118408,172.20228608455443,87.1513863153228,86.60509054531813,109.2458819784692,157.93668080075483,18.016949120257028,12.160815066770574,19.86779497186388,17.892737487839117,2.4153330569625036,24.2018540334216,19.869999069210696,20.653292074718678,3.201312573523346,5.969884093677691,3.0,1.0,5.0,2.0,9.0,7.0,5.0,2.0,98.0,111.0
886,3,83.64023117765208,43.79308473438331,96.07639156973654,74.4969983830992,42.574464156833784,141.6759260813374,96.10526639699671,96.45255319267974,110.19052014971719,154.9051063853595,17.628374981215796,14.857458641386438,18.07299406002406,18.609954315779504,2.664851759041909,23.22296949798431,18.178617797029926,19.039033615330126,2.1227239325643374,3.98571717608994,27.0,1.0,36.0,17.0,18.0,18.0,36.0,31.0,101.0,134.0
887,3,86.73097320230313,44.5609820771462,101.3131358500368,74.18114420537685,44.76665656521927,143.04575955669077,101.32163188882636,100.93797350534655,107.44492185808909,156.42712346854842,14.110792382947025,11.528630854102797,14.889192617802422,15.449276699623304,2.942299995709666,22.036192166322028,14.924736648245396,15.152640011201074,2.601784653214566,5.653717835877187,38.0,1.0,50.0,27.0,21.0,29.0,50.0,46.0,97.0,134.0
888,2,69.30574125049155,36.89900555828638,79.99744396382226,60.70241840346048,43.69726095768172,139.41889500589855,79.99974288393479,80.06914153483166,112.17117880153664,150.71252911461326,15.758110423282496,13.874761423872197,16.72764835675723,15.940482461770968,2.898420219827422,26.988324903417546,16.729222618952775,17.519490608701588,2.8831084477922384,5.0543568830901044,26.0,1.0,28.0,17.0,16.0,13.0,29.0,26.0,98.0,125.0
889,3,65.2411591916382,43.872770869231246,73.01469229731272,58.124544595871,45.61096291375606,106.46378564088725,73.02800411031419,73.75646388424691,115.95946254528093,143.55715516436067,17.917889829717748,17.36810788263794,17.90864458888511,18.760508291775793,3.667524848897674,28.726781964130403,17.95539598932981,19.754799375294024,2.4824935996196578,3.492886130720643,17.0,1.0,24.0,11.0,16.0,6.0,24.0,17.0,103.0,123.0
890,1,76.04195266329799,32.72433191315115,88.39577065747584,68.35234784979214,40.59578818237579,163.39554672819852,88.50565178023776,88.50865048534237,110.49472792592809,157.02391175239265,16.087230397475942,13.140074186938108,17.55466634683665,15.789743153556781,3.045668785885703,23.598468287872326,17.758873233887062,18.33250691761685,3.9367027129140775,4.6672403000428355,6.0,1.0,7.0,4.0,11.0,18.0,7.0,5.0,99.0,128.0
891,2,84.60397741087019,37.54026526664825,100.3779037641182,71.59939659173794,43.92442477289305,163.05265455429569,100.54660389452512,99.4573027871715,106.12212386446522,159.260189421568,19.370755823171983,18.685904262610677,18.64444674519314,22.870698156193992,4.0954407957684005,32.31673237544343,19.176547696582972,19.912671148957443,4.000501386248449,5.6909826437152065,32.0,1.0,45.0,19.0,18.0,2.0,45.0,40.0,97.0,125.0
892,2,78.98019081353527,39.16910899496573,91.47537801823222,69.6593135322339,42.81990380474669,148.35617111352374,91.47573586942677,91.47167820079697,110.06178695116847,154.97954789443997,19.3172028690218,14.910259052962605,20.135294192527148,20.371189218730652,2.617634380693028,24.44862218647521,20.136535037444286,21.13597057673362,2.600832787827784,5.186251627463016,16.0,1.0,22.0,9.0,19.0,46.0,22.0,15.0,101.0,135.0
893,3,67.6739497850409,40.964929982069755,77.30861571482735,58.95846052014318,45.58141776609623,121.76166209329675,77.32436652935847,77.59941135266787,113.52174974776847,147.0575923295911,15.30984399570442,14.566571113677842,16.168859770053018,15.375506976497263,3.089841770630981,31.813325565592773,16.233148259013948,17.28927680730689,3.26350465220654,5.494985862320037,12.0,1.0,13.0,9.0,17.0,22.0,13.0,9.0,99.0,129.0
894,2,91.0422709400413,39.919957709539304,105.72085195253707,81.78401918118284,41.04666398315219,162.83533721859558,105.72112613611172,105.6894491826996,107.83247383588655,161.0951008645533,18.833678616702773,17.293037083986555,18.80648786594711,20.576756648596326,2.2241220792019334,30.772250148470345,18.806510080143745,19.859143013904934,2.539053321057353,4.46783027239227,20.0,1.0,24.0,12.0,25.0,5.0,24.0,18.0,98.0,128.0
895,3,57.53830832642188,36.337088676791225,65.25786021262158,50.48928724019201,45.56439593857599,113.65592249114077,65.25916710648671,65.35960315665133,115.98918042675112,143.6519578275403,11.483982792522166,10.970852052890018,12.507201528744867,11.24539518458451,3.579183842121894,28.64271894189432,12.511060194016865,13.292161474521466,3.3088877509027106,4.718404230790319,17.0,1.0,22.0,10.0,25.0,8.0,22.0,15.0,99.0,120.0
896,2,77.50959054918067,40.727880946443776,91.22935456098008,64.62818685222038,46.10459508922481,142.03678611922675,91.23861813288921,90.60131355473693,108.30147304437011,153.57645387268116,14.615883161501227,11.948520058718755,15.870676387468281,14.896264510197183,3.3636317900038537,22.824338196437303,15.881130405885976,16.2802773497743,3.1892302856956145,5.182769733251438,19.0,1.0,22.0,8.0,12.0,13.0,22.0,17.0,97.0,133.0
897,3,76.23813614271543,34.42329306140545,92.06835399544454,61.1164024096252,46.38079060977705,159.87790050043503,92.07495441773857,90.61442671647002,105.6596598371785,156.80852679239428,11.618071014735738,9.910282614705867,12.873016863522562,11.833933432303786,2.1223768257279487,22.585948004589877,12.901197172678666,13.016217707217907,2.773628813866299,5.115316248913988,39.0,1.0,52.0,25.0,22.0,42.0,52.0,48.0,94.0,140.0
898,2,79.70550453172206,45.43170996978852,90.52177039274925,71.54248942598187,42.8107250755287,130.02678549848943,90.52418126888217,91.2889003021148,112.19489425981872,151.48176435045318,19.038520910550268,17.76475773655642,19.56513246122362,19.808392773163867,2.9131786845786865,27.885685751801923,19.57229193632819,20.581583268739713,3.2419183139582537,5.200901597884171,30.0,5.0,37.0,24.0,3.0,8.0,37.0,33.0,99.0,126.0
899,2,76.77676073403389,40.19176263886364,89.0235333641751,66.74459167713084,43.8692199237768,141.58701231467407,89.034212323486,89.08066221664133,110.26114709316414,153.21162954640585,14.110457146349065,12.330285708402531,14.83090021929964,14.62439856889882,2.564700942257217,23.988403805393503,14.864149112121693,15.588015742176832,2.544627548525187,4.471202329490493,14.0,1.0,17.0,6.0,15.0,30.0,18.0,12.0,100.0,132.0
900,3,78.53331036820752,50.64646829172271,90.14979823496604,66.40752709338058,48.17752042255832,113.4607132311932,90.15721815775947,90.38496112332273,110.91863237207878,147.952533272093,14.002432719776758,12.703749709584926,14.387745801347778,14.404212815705199,2.982176990452097,17.51484413021771,14.418774802987773,15.199222920907431,2.101911469330078,2.824297659454594,32.0,10.0,39.0,19.0,18.0,31.0,41.0,36.0,101.0,133.0
901,2,69.04997178468031,42.352358461632825,77.32178958732028,62.96227734432504,43.202690269394964,117.1771002011875,77.34292040826341,78.10778865498797,115.47950095686737,146.66475906570489,21.525966931075757,16.85996383361792,22.76274425133745,21.74319038498247,4.0184775364406216,25.659420661814547,22.82505967060495,24.593366125439946,3.059666289943455,5.94642279874039,6.0,1.0,7.0,2.0,17.0,10.0,7.0,5.0,105.0,125.0
902,3,87.88526520499774,37.7122800100171,104.52007352745291,74.34004848549431,43.82914457735035,163.849284705757,104.54645283320457,103.48083224551776,105.09818046194421,161.08026746943017,13.600868860222151,12.169176472390454,13.779212997648486,15.64709295168635,2.8520526889213653,21.560425982469617,13.880410191894876,14.281499728086235,2.4815592661554144,4.979496426700345,19.0,1.0,23.0,17.0,22.0,35.0,23.0,16.0,97.0,137.0
903,2,82.56308269558552,31.3295114312918,97.43378290263908,72.94114989075352,41.29352414290127,174.99256437535033,97.46967981056316,96.95977899035657,107.58893579052129,161.28830776622397,17.611167592692137,13.334323666280705,18.84175725292592,18.909220460155282,2.9270435078305312,27.171097344664872,18.949454474712066,19.482816967327796,3.5051987372328703,6.165625463967971,16.0,1.0,20.0,9.0,16.0,24.0,20.0,14.0,97.0,135.0
904,1,95.61460702294134,32.59184518424241,112.80980002350861,85.89310737812575,40.18665835347748,182.2242516852095,112.8106330459491,112.26057248572874,105.33054126016364,167.2850776550674,13.186119178673236,11.59542116895536,13.31484489809593,15.845640746385406,2.6325656102168558,21.05851585129808,13.315330978217355,13.689193756366965,3.121010484735871,4.428625090543552,28.0,1.0,37.0,22.0,25.0,4.0,37.0,33.0,97.0,122.0
905,3,65.27608559656578,43.69252134332142,73.5831373902539,57.18807839161292,46.878497314321464,108.69044049442371,73.60620294669629,74.04895700757167,115.22214552279051,143.7910725456781,17.377628642334653,16.99700555155221,17.8198170460385,17.240010734754755,3.8850194472493236,30.266524833231518,17.902810137854864,19.46358011584422,2.0997841454384694,3.431797484536285,15.0,1.0,19.0,10.0,17.0,15.0,19.0,12.0,104.0,120.0
906,2,77.2745408904743,36.94784168909474,91.40683257887088,64.88790843537699,44.749212508083524,152.99021632559402,91.41841027459652,90.7372036909555,107.8079423688035,155.73686296597617,11.598971430299395,9.878106842698674,12.197778988640701,12.295548596434191,2.5365866935141685,18.187494480899932,12.23873719799461,12.67661253675615,2.2567736779330754,3.6652662360972887,13.0,1.0,17.0,7.0,20.0,22.0,17.0,11.0,100.0,130.0
907,2,95.1551724945108,32.94868768616872,113.30126263453823,83.27432924003165,41.51821386603995,182.39945037710498,113.5206951278318,112.13480273968754,104.06933956301702,166.8562413097317,19.147372129985072,16.751484261084748,18.758181470969532,23.77938893965856,4.202135030626094,28.34803571099821,19.203542362918395,19.65340339836342,4.138156517152676,7.12703345294397,19.0,1.0,19.0,23.0,12.0,30.0,26.0,16.0,94.0,137.0
908,2,65.84853548841232,36.254772997168175,76.42760191936723,56.3886020107145,45.246460293493385,135.0241694115624,76.44419488132915,76.14682729456268,112.20511222280135,149.10953074372793,15.239186636739452,12.251182605158387,16.593483934938153,15.23780080961528,3.1687421525468924,26.43270847822163,16.669093921207068,17.476576271488103,3.5039423742764497,5.374759738050487,13.0,1.0,17.0,8.0,18.0,24.0,17.0,10.0,99.0,127.0
909,3,90.61828711634745,41.74501818101438,106.20900429934018,78.6246034991545,43.10046530134064,156.01378220360525,106.23741973275567,105.72875473866864,106.44746294720322,160.09732645144177,13.97658856554954,13.977394006334462,14.141960611862562,15.588502279267205,2.813876519048923,24.7975983849156,14.253468612153876,14.61094654106178,2.544833385412546,5.132299511260577,42.0,3.0,53.0,32.0,16.0,1.0,53.0,50.0,97.0,127.0
910,2,84.34995915925589,36.258802482699906,99.54843367118023,72.80622504975668,42.81959320317983,163.7660745717474,99.55988058396512,98.97645617385503,106.8305569296964,159.89910035318616,14.143278085614307,12.142770512936083,14.373506865828327,15.679674327350911,2.574862912498769,19.92836300539706,14.41945722871792,14.89185475220335,2.4263334145730453,3.7312852417995774,34.0,1.0,42.0,24.0,19.0,28.0,42.0,40.0,98.0,138.0
911,3,85.97471397629127,35.299638226636404,104.56825923229708,68.83251548078046,45.607134190730406,170.04267213100022,104.5952438728464,102.60282473689414,102.60237087366426,161.7723808496679,12.9330819981998,11.944319870341413,13.32525987107344,14.39318270561787,2.335854199750183,21.949493634581764,13.43763379151371,13.694169453129323,2.873563843407219,4.434574467179796,37.0,1.0,53.0,19.0,21.0,14.0,53.0,48.0,93.0,134.0
912,1,83.84369114877589,40.554543241199916,98.58869159716618,71.38164418309697,44.45647411506976,151.17494267010005,98.59061967536543,97.94710275824077,107.25603084925119,157.13159614128136,16.454615468398917,13.738528290284586,17.567844815975196,16.868894497579323,2.9687755267515556,26.321577265710637,17.56951579177234,18.104637544065344,2.921105451588348,5.637751123392207,8.0,1.0,11.0,2.0,16.0,9.0,11.0,7.0,96.0,123.0
913,3,87.75656327655246,37.789288680302064,103.49711589220647,75.8858910476779,42.76940656907052,164.0249462448659,103.49995493581572,102.8467302715439,106.25866841773211,160.82493851957716,15.41435641830912,13.54132332522349,15.377055514649573,17.34674657732922,2.382289252773638,24.105002459180884,15.387446317987216,16.122236597220542,2.4092536642522164,3.985095056922868,38.0,1.0,51.0,24.0,20.0,24.0,51.0,47.0,98.0,138.0
914,1,83.47340100747978,34.279739011363695,97.28507098152954,75.16013912815927,40.99950934426587,166.12275661294896,97.37988202455459,97.36931657107966,108.96703883812722,159.89672787142638,17.604344422219206,16.00940734070681,18.054452150710798,20.210345241628072,3.601932631397032,33.0400431884797,18.361530828964433,18.90896301565117,3.483180497313267,7.530553127912041,14.0,1.0,19.0,8.0,4.0,2.0,19.0,11.0,98.0,121.0
915,3,92.5388026885324,40.96168930433039,108.23644928307891,81.37112020095088,42.201865435571065,160.09015854323138,108.37933864107592,107.87533904197544,106.46600184163216,161.5402308930663,14.621682056148272,13.906203113257229,14.099309723987018,17.692785261943857,3.6989344446463113,22.961712506186807,14.603429049549371,14.936623195198143,2.919009491985458,4.82171535619179,40.0,1.0,47.0,28.0,18.0,41.0,47.0,45.0,99.0,141.0
916,2,88.49836001815,39.470388380989434,103.95035975886432,76.86414079211771,42.671802683606664,160.66244895313412,104.08540869903416,103.4525636870422,106.65628443637777,160.1389836001815,16.791603969323727,16.646328561551012,16.29019302025062,19.824120928219347,3.387668088514466,30.040033180475305,16.728382868096173,17.416731743826915,3.833880785338032,5.563477805841825,17.0,1.0,23.0,8.0,19.0,38.0,23.0,16.0,96.0,135.0
917,2,62.91200253148821,36.233903687714026,71.60236422916749,56.01425657311085,43.478338258810766,128.86362737397653,71.60271456905369,71.81939978866593,114.7120319148335,147.09732102999928,16.398506724610158,13.874071186827859,17.187904311569685,16.777070655931706,3.1222551023240235,26.614321590016917,17.18952784804994,18.518465041990698,2.742318145322529,4.328629050431604,14.0,1.0,18.0,9.0,21.0,14.0,18.0,11.0,101.0,133.0
918,2,71.56116157305375,26.95740817431748,84.17536338968368,63.88449877065366,40.63675044906175,175.8080117711505,84.36735161853319,83.88772182376397,110.1985298801228,157.76876823318088,17.970004510870037,13.949752200852853,18.911109000678522,19.45554523242061,3.3317438746963868,24.862826374119116,19.327411211610322,19.973186395452576,3.8268112880597167,5.88010966498268,17.0,1.0,21.0,13.0,13.0,33.0,21.0,15.0,98.0,135.0
919,1,88.46603216278307,36.751056219491666,103.31952824552103,79.00305049944039,41.04412074087164,166.12150665219258,103.31978070064713,103.22298519771444,107.57513064552776,161.60422609881093,14.262864112617816,12.649364092561116,14.749646070854807,15.301196619157606,2.2378486167544596,21.46367846778404,14.75051719902545,15.27269077489897,2.6564238514362275,3.950337098589196,23.0,1.0,31.0,16.0,26.0,18.0,31.0,25.0,98.0,135.0
920,2,66.43068442161285,37.81933008625616,75.66852596579253,59.19751742752815,43.54023976795947,131.5821202540256,75.67388074727499,76.02108717301277,114.07052094840581,148.26819074776475,18.405479362265964,17.45688336268049,18.804199223691356,18.981876566433225,3.9342061334960112,32.756192444811326,18.8065198982896,19.961722842642146,2.6173443087637667,4.742038024049901,21.0,1.0,28.0,13.0,16.0,10.0,28.0,21.0,99.0,124.0
921,3,86.5647890918729,39.12548715481952,101.94906693891174,74.42076588559817,43.30845006822488,159.117891605886,101.97601331121342,101.37621847667101,106.57204841512139,159.48926562546015,14.29245844748806,13.781795550540409,13.974208988635045,16.368608082255125,2.607359713131653,23.93327482982095,14.08996198428195,14.756206771700878,2.442935493092805,4.043103457293517,37.0,1.0,50.0,26.0,18.0,12.0,50.0,46.0,96.0,132.0
922,1,74.1881882006709,36.53212399368932,87.24556371662655,62.935079996508335,44.746636156177125,149.61802446658604,87.26629546956642,86.65125762242646,109.23138506814979,153.88937661333566,17.815313441600033,15.283910498103292,19.132899154255618,18.24863030388854,2.866653534454826,30.610227330531554,19.20133779230935,19.865892007598283,3.706190939606734,6.6110662682647625,10.0,1.0,14.0,4.0,21.0,30.0,14.0,8.0,96.0,131.0
923,3,94.25426697496835,50.84117843484397,109.51891707987072,80.83371871042534,45.240040574852415,137.32360964975837,109.56507412471096,109.13793559687247,106.71752594207373,156.9259886970054,15.632328506655071,14.987332320291477,15.43845891658267,18.655625316539734,3.8397693113268927,27.975512908577674,15.595775262034007,15.955151464614644,2.9846765769568386,6.664572926627013,38.0,1.0,50.0,25.0,19.0,46.0,50.0,46.0,96.0,137.0
924,3,65.51426275855403,35.91252552345742,78.24456311618016,51.845338778271795,48.9662550744249,139.0742074231587,78.24456311618016,77.10781944712933,109.19414508022425,149.7301010052194,10.283955466168,9.651422658922389,10.819029128312112,10.48415387052669,2.509713755747378,21.194238427776316,10.819029128312112,11.39175666402666,1.9501299935910925,3.5123187122972324,22.0,1.0,29.0,14.0,34.0,14.0,29.0,23.0,98.0,129.0
925,2,59.263482498632705,37.2616867611081,67.3072896320025,51.868495585592626,45.738470778967105,114.29915423079927,67.30820767247441,67.41608719431206,115.52332701773577,144.18085885616063,12.638829854597718,10.20052233490182,13.936149096888348,12.113331271226894,3.1999970391877435,22.751961587136783,13.940730894469691,14.748856633171066,2.937289395326114,4.3896188964088125,17.0,1.0,22.0,11.0,20.0,16.0,22.0,15.0,102.0,114.0
926,3,67.73656278594112,46.67584762868508,75.86294203132569,59.830416061144305,47.38590882178804,102.47275418483234,75.92880133484041,76.52127671026427,115.6160557618817,143.2473814521772,21.450175003748882,20.466328735960538,22.059716666158046,21.938642659958145,4.874275467071512,36.8405906120698,22.240424040710547,23.90086314155793,3.605447602198404,5.874096202444957,17.0,1.0,23.0,9.0,5.0,9.0,23.0,16.0,96.0,123.0
927,1,74.2778051119017,35.83536454587891,86.76949764085484,64.44764463956804,43.27021673857644,152.60288774506094,86.77109984104156,86.45282971261322,109.9555547145056,154.40635329144905,17.663475340938504,14.242997004611036,18.778381573115908,17.731388266492747,2.645270211322368,23.566078824024807,18.782300359548728,19.695658676082036,2.8736665637004397,4.399714129990213,12.0,1.0,16.0,8.0,23.0,24.0,16.0,10.0,100.0,128.0
928,1,89.98751268463187,40.90226767853317,103.99554628481226,81.24981959634682,40.87309730522043,156.76667042507611,104.0012064494306,104.30390686661404,108.61265644379299,159.99267110158982,15.150007868580976,15.251703521285423,15.124062527789494,16.597197588047138,2.2438844870616355,26.249351473666916,15.123885328864237,15.739474734033106,2.794520702988251,4.435795259364135,19.0,1.0,23.0,16.0,20.0,20.0,23.0,17.0,99.0,121.0
929,1,61.90416786475268,27.506650936440053,72.71310816689154,53.848325997360526,42.731634127639495,161.0229147773772,72.74436162290888,72.11514159533446,112.01260017842266,152.1343404628667,15.21398353905378,12.313748232085642,15.932836365133012,16.150749049153397,3.211528258700022,27.528169720239948,16.034640927122208,17.142175654703507,2.9354499809552435,4.686899043624048,6.0,1.0,8.0,5.0,6.0,7.0,8.0,5.0,103.0,126.0
930,3,81.57012167758646,40.78542120784716,95.32790122190453,70.11638865026349,44.08230866872668,148.12947315784749,95.66615593707128,95.06612772941162,108.42324311156129,155.7008449476235,16.782487941630478,16.120129799121415,16.149208455908948,20.024559876406308,4.63455869257096,25.565038621596475,17.40780448932629,17.414833929330694,3.866606541437465,5.273088124213791,32.0,1.0,42.0,19.0,16.0,25.0,42.0,37.0,99.0,136.0
931,3,75.27690173672703,36.0734190008663,90.33648054948229,60.66760859700507,46.56729817251764,154.06556557072727,90.3424105853719,89.10476568623406,106.52856214677612,155.36458891959902,11.185743493481196,10.04308420693029,12.291952623913344,11.014752392877764,2.9400417701942163,18.918545822699613,12.321331055972008,12.44122738449569,2.7460531493697724,3.985234096246881,39.0,1.0,53.0,22.0,23.0,52.0,53.0,49.0,92.0,126.0
932,3,74.36394228884329,39.28539503518757,88.037376337903,60.93167056548047,46.94081862021197,143.2103268469269,88.03762464224572,87.17073537291391,108.23338647917511,152.75442700505758,15.325886716885869,13.871910579924878,16.106597144990758,15.5001376373745,2.587194001326964,22.871932058128287,16.106717057081852,16.63750060006871,2.431006896115703,4.309855729930294,38.0,1.0,49.0,21.0,20.0,22.0,49.0,45.0,97.0,134.0
933,2,60.794103875629,38.930020566497355,68.50448373350086,53.99250241522988,45.21380266831041,112.67416622708495,68.53815470510487,68.80876120933375,116.01315781675073,143.92985461205186,16.79897321978167,14.354493578728121,17.47769074984621,17.314927306092446,3.671493721625677,28.090982793028278,17.609484540968307,19.073814354198042,2.8196867259777587,4.545805128747567,15.0,1.0,18.0,8.0,16.0,20.0,18.0,11.0,101.0,129.0
934,3,88.60944018372592,36.26340047618044,103.41105515991741,79.53074038177911,40.96336016181366,165.97997871981795,103.41143441068644,103.40848994985463,107.72080822552779,161.83021153765117,13.248162983343166,10.671119858324294,13.855461415460107,14.973579227305175,2.3990414248511125,21.44008761978855,13.856857082019259,14.204538390831496,2.069343413379655,5.298121659636573,20.0,1.0,23.0,19.0,20.0,49.0,23.0,17.0,100.0,135.0
935,3,82.39955215318088,37.37500848226128,98.53940250078651,67.8979020288818,45.43129622661296,158.95711527429074,98.54811268961008,97.36450166246168,105.54684810837153,158.23431148178076,13.2554962780863,14.027801534661085,14.218919364906279,13.913158660599693,2.934933437513769,29.86652393907042,14.253838178719445,14.454687120867657,3.057575540700507,6.148977948962509,33.0,1.0,41.0,26.0,21.0,33.0,41.0,37.0,96.0,140.0
936,2,57.62354173248616,37.55500169668036,64.71588794888896,51.35247071763728,45.44145282643545,109.4506675559612,64.71895952539755,64.9129193433262,116.82205918489136,142.81287370847522,16.08011962657686,13.929436563056482,16.59807515973577,16.504064068663677,3.7677718566516347,25.27470753116724,16.606381523419056,18.220256408718708,2.089081222203637,3.975062204828212,15.0,5.0,17.0,12.0,11.0,12.0,17.0,11.0,107.0,128.0
937,3,87.9474922251491,40.26479890753711,105.58898570132239,71.52678689420036,45.850203071176225,158.6845128494278,105.66543913591232,104.05827834406689,103.69867937660233,159.9775520452483,12.07778823542402,13.067899046853135,11.807419471302497,14.41436779743063,3.3658988207197433,23.976832831881964,12.095489363925077,12.3822077324046,3.0855776296324238,4.918736491917532,46.0,1.0,56.0,31.0,20.0,24.0,56.0,54.0,96.0,130.0
938,1,81.5162749285804,36.28816717762076,96.2364521256548,69.85192791946382,43.49301098468917,160.71367159548376,96.23829292140294,95.52964118138667,107.36102538331704,158.22649981155058,17.13221158970378,13.285074991376177,18.435752483320016,17.56010754251004,2.6653398812137445,25.600708454102627,18.434251278001373,19.131489846714654,3.0582662503912093,5.588689747778979,8.0,1.0,11.0,2.0,11.0,29.0,11.0,7.0,97.0,130.0
939,1,85.79777232483724,28.387497009063267,102.87518724245056,74.18577365374864,41.802516771677865,185.05463108137252,102.9004482161696,101.67030757304641,105.13121834364017,164.47408914197786,18.658224268533736,12.350227784260328,20.828036242129627,19.74820011419859,2.766354323644829,24.730867323214675,20.887977268105615,20.929933877885663,3.990669895349588,7.40633569707105,11.0,1.0,14.0,10.0,18.0,37.0,14.0,9.0,94.0,133.0
940,2,82.58693258479242,41.103146663358196,97.09420604519161,69.90246739349575,44.85904374932151,148.25228361843023,97.10414695801865,96.52190567764147,107.44329337324173,156.21352026178255,14.376192514180804,12.731838785337256,15.012030888815392,15.113101420528984,2.7886859100049306,22.076514426014967,15.036614226295995,15.443792065454495,2.442003899764967,4.591309241130767,14.0,1.0,17.0,11.0,11.0,20.0,17.0,10.0,96.0,132.0
941,1,73.24612765957447,27.53451081631436,86.69990638297872,64.29168510638299,41.55037064145227,175.76067234042554,86.7164255319149,86.15550638297873,109.09088510638298,158.44294468085107,16.853317619751124,11.481095025271284,18.36546282215852,17.56443022589735,2.760752677378092,22.966834342550808,18.405209553616597,19.12284955783686,3.395143512711331,5.72594431579439,14.0,1.0,19.0,6.0,4.0,4.0,19.0,12.0,97.0,125.0
942,2,81.38450885446849,39.00084965939954,94.30645398917623,72.24625538978323,42.11818726488759,151.23133588048677,94.30685668824216,94.51882372585034,109.64509443784192,156.46844214393053,13.696160406139267,12.048507888657458,14.339954447235788,14.2897793147427,2.2134904265883755,22.9755334480449,14.34132180371189,15.039971159005816,2.228449037795578,4.317970252961738,16.0,1.0,19.0,10.0,23.0,31.0,20.0,14.0,102.0,134.0
943,3,47.21289034818349,21.169222955215243,56.82746728397978,38.32966409977796,46.239287570274485,162.35077006661314,57.071142580431804,54.57533542778854,113.16459583313649,147.24045684319933,16.433877730592577,11.964555374371235,17.16169349876359,18.078662641157752,4.599649710374173,26.732265000569186,18.064607760330453,19.22959715463396,3.6821084477424084,5.600860500125699,8.0,1.0,13.0,2.0,17.0,16.0,13.0,7.0,102.0,130.0
944,1,78.07785782159124,29.205797793635632,93.05888135260003,67.2997664218543,42.35831074787135,176.00266344619044,93.06272907275562,92.22166987310013,107.20472024453152,160.21819662692562,16.171165192337426,11.18594801692158,17.644001839522904,16.797591524772262,2.0859367252285477,23.40638079124302,17.657796741705184,18.10611797840001,2.7912722208494865,5.836360463893958,14.0,1.0,20.0,7.0,20.0,16.0,20.0,12.0,97.0,134.0
945,3,83.51669293998424,39.62187603803647,99.18836842697894,69.46942348834591,45.122542506474495,155.5939646436212,99.20841121495327,98.19520324287805,106.0031753180948,157.74174642495214,14.693981509030557,14.820536625221957,14.904672423266197,15.415197831016624,2.653306134066871,24.847860994072185,14.981258989035203,15.424888367012535,2.363425439035694,3.7784753055740183,35.0,1.0,45.0,25.0,19.0,31.0,45.0,42.0,96.0,138.0
946,3,67.55879154887168,42.21209502035354,75.69569023681672,61.22673514110306,43.30084700870428,117.00315049320552,75.70031281888288,76.56507023090606,115.56222084678566,145.95444331063862,18.37695230544935,16.66056468704433,18.841780408290138,19.089603670537265,3.464455244803487,30.73832599052192,18.850421993188444,20.564292280622055,2.8535304901905603,4.588225968519704,14.0,1.0,18.0,7.0,22.0,22.0,18.0,11.0,99.0,132.0
947,3,76.23821946487487,35.83345482048219,88.3255033924872,67.93551534018042,41.70483169098223,153.63183018929968,88.32699411384289,88.54484221372121,110.65463493768566,155.40252216899958,14.248236808643625,12.20224635122329,15.233535465197079,14.208503487701416,2.4589828513659824,22.014858408135865,15.238345305410181,15.820645732383674,2.6041654504027636,3.843920114295379,19.0,1.0,19.0,19.0,16.0,12.0,20.0,15.0,101.0,130.0
948,3,84.60993054206334,42.58219593938217,100.42594593938216,69.59585680979211,46.32241475616864,147.74337599572567,100.43127671459102,99.34098139693025,105.77276811734991,156.69333470953953,13.907336661012877,12.021924700118394,15.010530506916757,14.047970817767473,2.5613084467349814,22.444068689933047,15.029684967055534,15.229693970738184,2.536413483156481,5.099987263436233,36.0,2.0,49.0,22.0,20.0,34.0,49.0,45.0,97.0,136.0
949,3,79.1046788534174,31.659402007622525,94.05628483032568,67.86258674032071,42.90007905446951,169.46905163916026,94.05794887810973,93.33473711948936,107.1477684192034,159.52790817969765,13.539768148210017,10.189469171880566,14.498481144217997,14.750686968007647,2.4035366460394725,22.0742716982015,14.505051060446227,14.992418892679158,2.554708225580803,5.450436572045971,32.0,1.0,43.0,22.0,22.0,38.0,43.0,38.0,98.0,131.0
950,2,87.97606461745569,52.01322414179942,100.05475431904868,78.01397801211577,43.83665245680951,124.55591204846309,100.15282477002468,100.83995961409019,110.62171864482836,152.44290329818264,15.256799971924158,15.252634920386782,15.033877514915881,17.110184104298256,3.719651602579413,25.479755837358734,15.071065557468117,15.945046299764146,3.342951342530102,4.475039844403836,23.0,1.0,25.0,18.0,8.0,39.0,28.0,24.0,100.0,132.0
